id,name,url,labels
5691,5691,datasets/labeled_data\human\5691.jpg,human
1097,1097,datasets/labeled_data\animal\1097.jpg,animal
6453,6453,datasets/labeled_data\human object\6453.jpg,"human,object"
36,36,datasets/labeled_data\animal\36.jpg,animal
4385,4385,datasets/labeled_data\human\4385.jpg,human
4731,4731,datasets/labeled_data\human\4731.jpg,human
4099,4099,datasets/labeled_data\human\4099.jpg,human
1936,1936,datasets/labeled_data\animal human\1936.jpg,"animal,human"
2967,2967,datasets/labeled_data\human\2967.jpg,human
6610,6610,datasets/labeled_data\human terrain\6610.jpg,"human,terrain"
6767,6767,datasets/labeled_data\object\6767.jpg,object
2985,2985,datasets/labeled_data\human\2985.jpg,human
5440,5440,datasets/labeled_data\human\5440.jpg,human
2777,2777,datasets/labeled_data\human\2777.jpg,human
4729,4729,datasets/labeled_data\human\4729.jpg,human
2391,2391,datasets/labeled_data\human\2391.jpg,human
2346,2346,datasets/labeled_data\human\2346.jpg,human
1244,1244,datasets/labeled_data\animal\1244.jpg,animal
786,786,datasets/labeled_data\animal\786.jpg,animal
6302,6302,datasets/labeled_data\human\6302.jpg,human
4951,4951,datasets/labeled_data\human\4951.jpg,human
3664,3664,datasets/labeled_data\human\3664.jpg,human
3769,3769,datasets/labeled_data\human\3769.jpg,human
2302,2302,datasets/labeled_data\human\2302.jpg,human
1495,1495,datasets/labeled_data\animal\1495.jpg,animal
2516,2516,datasets/labeled_data\human\2516.jpg,human
6305,6305,datasets/labeled_data\human\6305.jpg,human
6571,6571,datasets/labeled_data\human terrain\6571.jpg,"human,terrain"
809,809,datasets/labeled_data\animal\809.jpg,animal
226,226,datasets/labeled_data\animal\226.jpg,animal
5225,5225,datasets/labeled_data\human\5225.jpg,human
1318,1318,datasets/labeled_data\animal\1318.jpg,animal
3713,3713,datasets/labeled_data\human\3713.jpg,human
2288,2288,datasets/labeled_data\human\2288.jpg,human
51,51,datasets/labeled_data\animal\51.jpg,animal
6141,6141,datasets/labeled_data\human\6141.jpg,human
6779,6779,datasets/labeled_data\object\6779.jpg,object
3714,3714,datasets/labeled_data\human\3714.jpg,human
1173,1173,datasets/labeled_data\animal\1173.jpg,animal
284,284,datasets/labeled_data\animal\284.jpg,animal
4829,4829,datasets/labeled_data\human\4829.jpg,human
3197,3197,datasets/labeled_data\human\3197.jpg,human
2183,2183,datasets/labeled_data\human\2183.jpg,human
265,265,datasets/labeled_data\animal\265.jpg,animal
5985,5985,datasets/labeled_data\human\5985.jpg,human
4663,4663,datasets/labeled_data\human\4663.jpg,human
6961,6961,datasets/labeled_data\object\6961.jpg,object
3129,3129,datasets/labeled_data\human\3129.jpg,human
4815,4815,datasets/labeled_data\human\4815.jpg,human
1182,1182,datasets/labeled_data\animal\1182.jpg,animal
7171,7171,datasets/labeled_data\terrain\7171.jpg,terrain
3079,3079,datasets/labeled_data\human\3079.jpg,human
2684,2684,datasets/labeled_data\human\2684.jpg,human
1684,1684,datasets/labeled_data\animal\1684.jpg,animal
4505,4505,datasets/labeled_data\human\4505.jpg,human
2444,2444,datasets/labeled_data\human\2444.jpg,human
2527,2527,datasets/labeled_data\human\2527.jpg,human
3820,3820,datasets/labeled_data\human\3820.jpg,human
6488,6488,datasets/labeled_data\human object\6488.jpg,"human,object"
5567,5567,datasets/labeled_data\human\5567.jpg,human
1323,1323,datasets/labeled_data\animal\1323.jpg,animal
4095,4095,datasets/labeled_data\human\4095.jpg,human
3803,3803,datasets/labeled_data\human\3803.jpg,human
390,390,datasets/labeled_data\animal\390.jpg,animal
3503,3503,datasets/labeled_data\human\3503.jpg,human
2009,2009,datasets/labeled_data\animal human\2009.jpg,"animal,human"
2525,2525,datasets/labeled_data\human\2525.jpg,human
2427,2427,datasets/labeled_data\human\2427.jpg,human
2564,2564,datasets/labeled_data\human\2564.jpg,human
3568,3568,datasets/labeled_data\human\3568.jpg,human
6491,6491,datasets/labeled_data\human object\6491.jpg,"human,object"
1327,1327,datasets/labeled_data\animal\1327.jpg,animal
4061,4061,datasets/labeled_data\human\4061.jpg,human
801,801,datasets/labeled_data\animal\801.jpg,animal
4171,4171,datasets/labeled_data\human\4171.jpg,human
830,830,datasets/labeled_data\animal\830.jpg,animal
851,851,datasets/labeled_data\animal\851.jpg,animal
4084,4084,datasets/labeled_data\human\4084.jpg,human
6629,6629,datasets/labeled_data\human terrain\6629.jpg,"human,terrain"
163,163,datasets/labeled_data\animal\163.jpg,animal
12,12,datasets/labeled_data\animal\12.jpg,animal
2446,2446,datasets/labeled_data\human\2446.jpg,human
2783,2783,datasets/labeled_data\human\2783.jpg,human
6182,6182,datasets/labeled_data\human\6182.jpg,human
5349,5349,datasets/labeled_data\human\5349.jpg,human
4331,4331,datasets/labeled_data\human\4331.jpg,human
949,949,datasets/labeled_data\animal\949.jpg,animal
4422,4422,datasets/labeled_data\human\4422.jpg,human
2558,2558,datasets/labeled_data\human\2558.jpg,human
5228,5228,datasets/labeled_data\human\5228.jpg,human
664,664,datasets/labeled_data\animal\664.jpg,animal
6107,6107,datasets/labeled_data\human\6107.jpg,human
2454,2454,datasets/labeled_data\human\2454.jpg,human
3888,3888,datasets/labeled_data\human\3888.jpg,human
5286,5286,datasets/labeled_data\human\5286.jpg,human
1271,1271,datasets/labeled_data\animal\1271.jpg,animal
2165,2165,datasets/labeled_data\human\2165.jpg,human
5238,5238,datasets/labeled_data\human\5238.jpg,human
5576,5576,datasets/labeled_data\human\5576.jpg,human
4728,4728,datasets/labeled_data\human\4728.jpg,human
4693,4693,datasets/labeled_data\human\4693.jpg,human
4519,4519,datasets/labeled_data\human\4519.jpg,human
7021,7021,datasets/labeled_data\object\7021.jpg,object
255,255,datasets/labeled_data\animal\255.jpg,animal
5644,5644,datasets/labeled_data\human\5644.jpg,human
816,816,datasets/labeled_data\animal\816.jpg,animal
3253,3253,datasets/labeled_data\human\3253.jpg,human
3213,3213,datasets/labeled_data\human\3213.jpg,human
1572,1572,datasets/labeled_data\animal\1572.jpg,animal
3984,3984,datasets/labeled_data\human\3984.jpg,human
3140,3140,datasets/labeled_data\human\3140.jpg,human
1764,1764,datasets/labeled_data\animal\1764.jpg,animal
2353,2353,datasets/labeled_data\human\2353.jpg,human
7263,7263,datasets/labeled_data\terrain\7263.jpg,terrain
188,188,datasets/labeled_data\animal\188.jpg,animal
7423,7423,datasets/labeled_data\terrain\7423.jpg,terrain
3629,3629,datasets/labeled_data\human\3629.jpg,human
6367,6367,datasets/labeled_data\human object\6367.jpg,"human,object"
1616,1616,datasets/labeled_data\animal\1616.jpg,animal
5934,5934,datasets/labeled_data\human\5934.jpg,human
426,426,datasets/labeled_data\animal\426.jpg,animal
7123,7123,datasets/labeled_data\object terrain\7123.jpg,"object,terrain"
7030,7030,datasets/labeled_data\object\7030.jpg,object
2519,2519,datasets/labeled_data\human\2519.jpg,human
2321,2321,datasets/labeled_data\human\2321.jpg,human
1117,1117,datasets/labeled_data\animal\1117.jpg,animal
3330,3330,datasets/labeled_data\human\3330.jpg,human
385,385,datasets/labeled_data\animal\385.jpg,animal
7443,7443,datasets/labeled_data\terrain\7443.jpg,terrain
1998,1998,datasets/labeled_data\animal human\1998.jpg,"animal,human"
3394,3394,datasets/labeled_data\human\3394.jpg,human
3511,3511,datasets/labeled_data\human\3511.jpg,human
6739,6739,datasets/labeled_data\object\6739.jpg,object
6720,6720,datasets/labeled_data\object\6720.jpg,object
1833,1833,datasets/labeled_data\animal human\1833.jpg,"animal,human"
4513,4513,datasets/labeled_data\human\4513.jpg,human
4532,4532,datasets/labeled_data\human\4532.jpg,human
3543,3543,datasets/labeled_data\human\3543.jpg,human
6443,6443,datasets/labeled_data\human object\6443.jpg,"human,object"
4334,4334,datasets/labeled_data\human\4334.jpg,human
6647,6647,datasets/labeled_data\object\6647.jpg,object
4674,4674,datasets/labeled_data\human\4674.jpg,human
4258,4258,datasets/labeled_data\human\4258.jpg,human
5360,5360,datasets/labeled_data\human\5360.jpg,human
6642,6642,datasets/labeled_data\object\6642.jpg,object
2959,2959,datasets/labeled_data\human\2959.jpg,human
5779,5779,datasets/labeled_data\human\5779.jpg,human
6542,6542,datasets/labeled_data\human terrain\6542.jpg,"human,terrain"
6307,6307,datasets/labeled_data\human\6307.jpg,human
3976,3976,datasets/labeled_data\human\3976.jpg,human
3824,3824,datasets/labeled_data\human\3824.jpg,human
7223,7223,datasets/labeled_data\terrain\7223.jpg,terrain
1862,1862,datasets/labeled_data\animal human\1862.jpg,"animal,human"
1884,1884,datasets/labeled_data\animal human\1884.jpg,"animal,human"
3040,3040,datasets/labeled_data\human\3040.jpg,human
448,448,datasets/labeled_data\animal\448.jpg,animal
7225,7225,datasets/labeled_data\terrain\7225.jpg,terrain
2629,2629,datasets/labeled_data\human\2629.jpg,human
4990,4990,datasets/labeled_data\human\4990.jpg,human
6911,6911,datasets/labeled_data\object\6911.jpg,object
3880,3880,datasets/labeled_data\human\3880.jpg,human
7172,7172,datasets/labeled_data\terrain\7172.jpg,terrain
3632,3632,datasets/labeled_data\human\3632.jpg,human
4127,4127,datasets/labeled_data\human\4127.jpg,human
7103,7103,datasets/labeled_data\object terrain\7103.jpg,"object,terrain"
6899,6899,datasets/labeled_data\object\6899.jpg,object
6133,6133,datasets/labeled_data\human\6133.jpg,human
989,989,datasets/labeled_data\animal\989.jpg,animal
5208,5208,datasets/labeled_data\human\5208.jpg,human
7109,7109,datasets/labeled_data\object terrain\7109.jpg,"object,terrain"
6143,6143,datasets/labeled_data\human\6143.jpg,human
1469,1469,datasets/labeled_data\animal\1469.jpg,animal
5452,5452,datasets/labeled_data\human\5452.jpg,human
6105,6105,datasets/labeled_data\human\6105.jpg,human
1288,1288,datasets/labeled_data\animal\1288.jpg,animal
463,463,datasets/labeled_data\animal\463.jpg,animal
4719,4719,datasets/labeled_data\human\4719.jpg,human
6561,6561,datasets/labeled_data\human terrain\6561.jpg,"human,terrain"
486,486,datasets/labeled_data\animal\486.jpg,animal
3977,3977,datasets/labeled_data\human\3977.jpg,human
3750,3750,datasets/labeled_data\human\3750.jpg,human
2898,2898,datasets/labeled_data\human\2898.jpg,human
1003,1003,datasets/labeled_data\animal\1003.jpg,animal
2655,2655,datasets/labeled_data\human\2655.jpg,human
4627,4627,datasets/labeled_data\human\4627.jpg,human
6355,6355,datasets/labeled_data\human object\6355.jpg,"human,object"
5119,5119,datasets/labeled_data\human\5119.jpg,human
3995,3995,datasets/labeled_data\human\3995.jpg,human
7435,7435,datasets/labeled_data\terrain\7435.jpg,terrain
634,634,datasets/labeled_data\animal\634.jpg,animal
2394,2394,datasets/labeled_data\human\2394.jpg,human
1719,1719,datasets/labeled_data\animal\1719.jpg,animal
4149,4149,datasets/labeled_data\human\4149.jpg,human
6235,6235,datasets/labeled_data\human\6235.jpg,human
5404,5404,datasets/labeled_data\human\5404.jpg,human
5266,5266,datasets/labeled_data\human\5266.jpg,human
5304,5304,datasets/labeled_data\human\5304.jpg,human
5561,5561,datasets/labeled_data\human\5561.jpg,human
967,967,datasets/labeled_data\animal\967.jpg,animal
1711,1711,datasets/labeled_data\animal\1711.jpg,animal
2614,2614,datasets/labeled_data\human\2614.jpg,human
233,233,datasets/labeled_data\animal\233.jpg,animal
5248,5248,datasets/labeled_data\human\5248.jpg,human
7023,7023,datasets/labeled_data\object\7023.jpg,object
6861,6861,datasets/labeled_data\object\6861.jpg,object
91,91,datasets/labeled_data\animal\91.jpg,animal
1471,1471,datasets/labeled_data\animal\1471.jpg,animal
5859,5859,datasets/labeled_data\human\5859.jpg,human
4972,4972,datasets/labeled_data\human\4972.jpg,human
4425,4425,datasets/labeled_data\human\4425.jpg,human
5282,5282,datasets/labeled_data\human\5282.jpg,human
345,345,datasets/labeled_data\animal\345.jpg,animal
4446,4446,datasets/labeled_data\human\4446.jpg,human
4055,4055,datasets/labeled_data\human\4055.jpg,human
4469,4469,datasets/labeled_data\human\4469.jpg,human
6489,6489,datasets/labeled_data\human object\6489.jpg,"human,object"
2276,2276,datasets/labeled_data\human\2276.jpg,human
5003,5003,datasets/labeled_data\human\5003.jpg,human
1468,1468,datasets/labeled_data\animal\1468.jpg,animal
2095,2095,datasets/labeled_data\animal object\2095.jpg,"animal,object"
5194,5194,datasets/labeled_data\human\5194.jpg,human
136,136,datasets/labeled_data\animal\136.jpg,animal
1802,1802,datasets/labeled_data\animal\1802.jpg,animal
7393,7393,datasets/labeled_data\terrain\7393.jpg,terrain
1729,1729,datasets/labeled_data\animal\1729.jpg,animal
5972,5972,datasets/labeled_data\human\5972.jpg,human
1907,1907,datasets/labeled_data\animal human\1907.jpg,"animal,human"
2470,2470,datasets/labeled_data\human\2470.jpg,human
337,337,datasets/labeled_data\animal\337.jpg,animal
5505,5505,datasets/labeled_data\human\5505.jpg,human
5835,5835,datasets/labeled_data\human\5835.jpg,human
3689,3689,datasets/labeled_data\human\3689.jpg,human
4866,4866,datasets/labeled_data\human\4866.jpg,human
1638,1638,datasets/labeled_data\animal\1638.jpg,animal
1466,1466,datasets/labeled_data\animal\1466.jpg,animal
2748,2748,datasets/labeled_data\human\2748.jpg,human
3057,3057,datasets/labeled_data\human\3057.jpg,human
441,441,datasets/labeled_data\animal\441.jpg,animal
4471,4471,datasets/labeled_data\human\4471.jpg,human
5197,5197,datasets/labeled_data\human\5197.jpg,human
1742,1742,datasets/labeled_data\animal\1742.jpg,animal
371,371,datasets/labeled_data\animal\371.jpg,animal
4209,4209,datasets/labeled_data\human\4209.jpg,human
2382,2382,datasets/labeled_data\human\2382.jpg,human
1891,1891,datasets/labeled_data\animal human\1891.jpg,"animal,human"
6668,6668,datasets/labeled_data\object\6668.jpg,object
4919,4919,datasets/labeled_data\human\4919.jpg,human
6218,6218,datasets/labeled_data\human\6218.jpg,human
6934,6934,datasets/labeled_data\object\6934.jpg,object
270,270,datasets/labeled_data\animal\270.jpg,animal
1695,1695,datasets/labeled_data\animal\1695.jpg,animal
3066,3066,datasets/labeled_data\human\3066.jpg,human
4526,4526,datasets/labeled_data\human\4526.jpg,human
2991,2991,datasets/labeled_data\human\2991.jpg,human
3133,3133,datasets/labeled_data\human\3133.jpg,human
6759,6759,datasets/labeled_data\object\6759.jpg,object
1774,1774,datasets/labeled_data\animal\1774.jpg,animal
6850,6850,datasets/labeled_data\object\6850.jpg,object
1239,1239,datasets/labeled_data\animal\1239.jpg,animal
2577,2577,datasets/labeled_data\human\2577.jpg,human
901,901,datasets/labeled_data\animal\901.jpg,animal
534,534,datasets/labeled_data\animal\534.jpg,animal
4898,4898,datasets/labeled_data\human\4898.jpg,human
6964,6964,datasets/labeled_data\object\6964.jpg,object
7377,7377,datasets/labeled_data\terrain\7377.jpg,terrain
7053,7053,datasets/labeled_data\object\7053.jpg,object
3997,3997,datasets/labeled_data\human\3997.jpg,human
2170,2170,datasets/labeled_data\human\2170.jpg,human
3205,3205,datasets/labeled_data\human\3205.jpg,human
1906,1906,datasets/labeled_data\animal human\1906.jpg,"animal,human"
3260,3260,datasets/labeled_data\human\3260.jpg,human
4043,4043,datasets/labeled_data\human\4043.jpg,human
2364,2364,datasets/labeled_data\human\2364.jpg,human
1084,1084,datasets/labeled_data\animal\1084.jpg,animal
3876,3876,datasets/labeled_data\human\3876.jpg,human
5373,5373,datasets/labeled_data\human\5373.jpg,human
87,87,datasets/labeled_data\animal\87.jpg,animal
245,245,datasets/labeled_data\animal\245.jpg,animal
4400,4400,datasets/labeled_data\human\4400.jpg,human
1125,1125,datasets/labeled_data\animal\1125.jpg,animal
3937,3937,datasets/labeled_data\human\3937.jpg,human
2493,2493,datasets/labeled_data\human\2493.jpg,human
331,331,datasets/labeled_data\animal\331.jpg,animal
5449,5449,datasets/labeled_data\human\5449.jpg,human
866,866,datasets/labeled_data\animal\866.jpg,animal
2824,2824,datasets/labeled_data\human\2824.jpg,human
3347,3347,datasets/labeled_data\human\3347.jpg,human
4001,4001,datasets/labeled_data\human\4001.jpg,human
981,981,datasets/labeled_data\animal\981.jpg,animal
3421,3421,datasets/labeled_data\human\3421.jpg,human
5249,5249,datasets/labeled_data\human\5249.jpg,human
6977,6977,datasets/labeled_data\object\6977.jpg,object
4151,4151,datasets/labeled_data\human\4151.jpg,human
3284,3284,datasets/labeled_data\human\3284.jpg,human
4179,4179,datasets/labeled_data\human\4179.jpg,human
3535,3535,datasets/labeled_data\human\3535.jpg,human
4234,4234,datasets/labeled_data\human\4234.jpg,human
4408,4408,datasets/labeled_data\human\4408.jpg,human
6229,6229,datasets/labeled_data\human\6229.jpg,human
3838,3838,datasets/labeled_data\human\3838.jpg,human
7412,7412,datasets/labeled_data\terrain\7412.jpg,terrain
831,831,datasets/labeled_data\animal\831.jpg,animal
1987,1987,datasets/labeled_data\animal human\1987.jpg,"animal,human"
961,961,datasets/labeled_data\animal\961.jpg,animal
3016,3016,datasets/labeled_data\human\3016.jpg,human
455,455,datasets/labeled_data\animal\455.jpg,animal
2180,2180,datasets/labeled_data\human\2180.jpg,human
4745,4745,datasets/labeled_data\human\4745.jpg,human
4860,4860,datasets/labeled_data\human\4860.jpg,human
5159,5159,datasets/labeled_data\human\5159.jpg,human
3968,3968,datasets/labeled_data\human\3968.jpg,human
1118,1118,datasets/labeled_data\animal\1118.jpg,animal
4784,4784,datasets/labeled_data\human\4784.jpg,human
843,843,datasets/labeled_data\animal\843.jpg,animal
4598,4598,datasets/labeled_data\human\4598.jpg,human
25,25,datasets/labeled_data\animal\25.jpg,animal
1162,1162,datasets/labeled_data\animal\1162.jpg,animal
5682,5682,datasets/labeled_data\human\5682.jpg,human
2681,2681,datasets/labeled_data\human\2681.jpg,human
5569,5569,datasets/labeled_data\human\5569.jpg,human
3234,3234,datasets/labeled_data\human\3234.jpg,human
7297,7297,datasets/labeled_data\terrain\7297.jpg,terrain
946,946,datasets/labeled_data\animal\946.jpg,animal
6317,6317,datasets/labeled_data\human object\6317.jpg,"human,object"
6670,6670,datasets/labeled_data\object\6670.jpg,object
2918,2918,datasets/labeled_data\human\2918.jpg,human
364,364,datasets/labeled_data\animal\364.jpg,animal
5604,5604,datasets/labeled_data\human\5604.jpg,human
3065,3065,datasets/labeled_data\human\3065.jpg,human
3121,3121,datasets/labeled_data\human\3121.jpg,human
2197,2197,datasets/labeled_data\human\2197.jpg,human
4206,4206,datasets/labeled_data\human\4206.jpg,human
5059,5059,datasets/labeled_data\human\5059.jpg,human
114,114,datasets/labeled_data\animal\114.jpg,animal
5041,5041,datasets/labeled_data\human\5041.jpg,human
37,37,datasets/labeled_data\animal\37.jpg,animal
3928,3928,datasets/labeled_data\human\3928.jpg,human
6004,6004,datasets/labeled_data\human\6004.jpg,human
1005,1005,datasets/labeled_data\animal\1005.jpg,animal
1557,1557,datasets/labeled_data\animal\1557.jpg,animal
2457,2457,datasets/labeled_data\human\2457.jpg,human
5634,5634,datasets/labeled_data\human\5634.jpg,human
6234,6234,datasets/labeled_data\human\6234.jpg,human
6425,6425,datasets/labeled_data\human object\6425.jpg,"human,object"
1197,1197,datasets/labeled_data\animal\1197.jpg,animal
2971,2971,datasets/labeled_data\human\2971.jpg,human
838,838,datasets/labeled_data\animal\838.jpg,animal
746,746,datasets/labeled_data\animal\746.jpg,animal
2227,2227,datasets/labeled_data\human\2227.jpg,human
7214,7214,datasets/labeled_data\terrain\7214.jpg,terrain
1132,1132,datasets/labeled_data\animal\1132.jpg,animal
3446,3446,datasets/labeled_data\human\3446.jpg,human
2806,2806,datasets/labeled_data\human\2806.jpg,human
7236,7236,datasets/labeled_data\terrain\7236.jpg,terrain
605,605,datasets/labeled_data\animal\605.jpg,animal
6028,6028,datasets/labeled_data\human\6028.jpg,human
4790,4790,datasets/labeled_data\human\4790.jpg,human
7364,7364,datasets/labeled_data\terrain\7364.jpg,terrain
6054,6054,datasets/labeled_data\human\6054.jpg,human
7190,7190,datasets/labeled_data\terrain\7190.jpg,terrain
1202,1202,datasets/labeled_data\animal\1202.jpg,animal
3301,3301,datasets/labeled_data\human\3301.jpg,human
4939,4939,datasets/labeled_data\human\4939.jpg,human
1627,1627,datasets/labeled_data\animal\1627.jpg,animal
1565,1565,datasets/labeled_data\animal\1565.jpg,animal
1994,1994,datasets/labeled_data\animal human\1994.jpg,"animal,human"
3102,3102,datasets/labeled_data\human\3102.jpg,human
4813,4813,datasets/labeled_data\human\4813.jpg,human
3427,3427,datasets/labeled_data\human\3427.jpg,human
3317,3317,datasets/labeled_data\human\3317.jpg,human
6975,6975,datasets/labeled_data\object\6975.jpg,object
3465,3465,datasets/labeled_data\human\3465.jpg,human
5828,5828,datasets/labeled_data\human\5828.jpg,human
2921,2921,datasets/labeled_data\human\2921.jpg,human
279,279,datasets/labeled_data\animal\279.jpg,animal
3699,3699,datasets/labeled_data\human\3699.jpg,human
6033,6033,datasets/labeled_data\human\6033.jpg,human
4828,4828,datasets/labeled_data\human\4828.jpg,human
6342,6342,datasets/labeled_data\human object\6342.jpg,"human,object"
5358,5358,datasets/labeled_data\human\5358.jpg,human
575,575,datasets/labeled_data\animal\575.jpg,animal
5177,5177,datasets/labeled_data\human\5177.jpg,human
504,504,datasets/labeled_data\animal\504.jpg,animal
1330,1330,datasets/labeled_data\animal\1330.jpg,animal
86,86,datasets/labeled_data\animal\86.jpg,animal
2954,2954,datasets/labeled_data\human\2954.jpg,human
4543,4543,datasets/labeled_data\human\4543.jpg,human
1178,1178,datasets/labeled_data\animal\1178.jpg,animal
6564,6564,datasets/labeled_data\human terrain\6564.jpg,"human,terrain"
4652,4652,datasets/labeled_data\human\4652.jpg,human
4380,4380,datasets/labeled_data\human\4380.jpg,human
7372,7372,datasets/labeled_data\terrain\7372.jpg,terrain
4030,4030,datasets/labeled_data\human\4030.jpg,human
5531,5531,datasets/labeled_data\human\5531.jpg,human
3899,3899,datasets/labeled_data\human\3899.jpg,human
5700,5700,datasets/labeled_data\human\5700.jpg,human
5794,5794,datasets/labeled_data\human\5794.jpg,human
3320,3320,datasets/labeled_data\human\3320.jpg,human
3638,3638,datasets/labeled_data\human\3638.jpg,human
6504,6504,datasets/labeled_data\human terrain\6504.jpg,"human,terrain"
884,884,datasets/labeled_data\animal\884.jpg,animal
4006,4006,datasets/labeled_data\human\4006.jpg,human
3521,3521,datasets/labeled_data\human\3521.jpg,human
4911,4911,datasets/labeled_data\human\4911.jpg,human
2195,2195,datasets/labeled_data\human\2195.jpg,human
5082,5082,datasets/labeled_data\human\5082.jpg,human
944,944,datasets/labeled_data\animal\944.jpg,animal
1842,1842,datasets/labeled_data\animal human\1842.jpg,"animal,human"
4056,4056,datasets/labeled_data\human\4056.jpg,human
4992,4992,datasets/labeled_data\human\4992.jpg,human
3355,3355,datasets/labeled_data\human\3355.jpg,human
1790,1790,datasets/labeled_data\animal\1790.jpg,animal
1745,1745,datasets/labeled_data\animal\1745.jpg,animal
700,700,datasets/labeled_data\animal\700.jpg,animal
7124,7124,datasets/labeled_data\object terrain\7124.jpg,"object,terrain"
5703,5703,datasets/labeled_data\human\5703.jpg,human
7068,7068,datasets/labeled_data\object\7068.jpg,object
6730,6730,datasets/labeled_data\object\6730.jpg,object
2002,2002,datasets/labeled_data\animal human\2002.jpg,"animal,human"
5939,5939,datasets/labeled_data\human\5939.jpg,human
1023,1023,datasets/labeled_data\animal\1023.jpg,animal
3364,3364,datasets/labeled_data\human\3364.jpg,human
5381,5381,datasets/labeled_data\human\5381.jpg,human
2943,2943,datasets/labeled_data\human\2943.jpg,human
1926,1926,datasets/labeled_data\animal human\1926.jpg,"animal,human"
3981,3981,datasets/labeled_data\human\3981.jpg,human
682,682,datasets/labeled_data\animal\682.jpg,animal
1060,1060,datasets/labeled_data\animal\1060.jpg,animal
4540,4540,datasets/labeled_data\human\4540.jpg,human
1185,1185,datasets/labeled_data\animal\1185.jpg,animal
2484,2484,datasets/labeled_data\human\2484.jpg,human
3916,3916,datasets/labeled_data\human\3916.jpg,human
6087,6087,datasets/labeled_data\human\6087.jpg,human
7130,7130,datasets/labeled_data\object terrain\7130.jpg,"object,terrain"
4289,4289,datasets/labeled_data\human\4289.jpg,human
5297,5297,datasets/labeled_data\human\5297.jpg,human
3125,3125,datasets/labeled_data\human\3125.jpg,human
4016,4016,datasets/labeled_data\human\4016.jpg,human
7143,7143,datasets/labeled_data\object terrain\7143.jpg,"object,terrain"
5690,5690,datasets/labeled_data\human\5690.jpg,human
7311,7311,datasets/labeled_data\terrain\7311.jpg,terrain
3740,3740,datasets/labeled_data\human\3740.jpg,human
5045,5045,datasets/labeled_data\human\5045.jpg,human
5728,5728,datasets/labeled_data\human\5728.jpg,human
2023,2023,datasets/labeled_data\animal human\2023.jpg,"animal,human"
1186,1186,datasets/labeled_data\animal\1186.jpg,animal
2932,2932,datasets/labeled_data\human\2932.jpg,human
30,30,datasets/labeled_data\animal\30.jpg,animal
6357,6357,datasets/labeled_data\human object\6357.jpg,"human,object"
1275,1275,datasets/labeled_data\animal\1275.jpg,animal
4207,4207,datasets/labeled_data\human\4207.jpg,human
3134,3134,datasets/labeled_data\human\3134.jpg,human
3865,3865,datasets/labeled_data\human\3865.jpg,human
